Student Name,Gender,Attendance,Feedback,Study Hours,Data Science Marks
Student1565,M,0.16666666666666666,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.2857142857142857,0.2625
Student1566,F,0.2,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.5714285714285714,0.6125
Student1567,M,0.16666666666666666,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.9285714285714286,0.8875
Student1568,F,0.43333333333333335,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.8571428571428571,0.8125
Student1569,M,0.6333333333333333,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.5714285714285714,0.5875
Student1570,M,0.16666666666666666,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.6428571428571429,0.6625
Student1571,F,0.1,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.7142857142857143,0.6875
Student1572,M,0.8,data scienc assign challeng reward,0.35714285714285715,0.325
Student1573,M,0.4,enjoy lectur,0.5,0.55
Student1574,M,0.5333333333333333,need practic session,0.42857142857142855,0.4125
Student1575,F,0.36666666666666664,find practic exercis data scienc help,0.7857142857142857,0.7125
Student1576,F,0.26666666666666666,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.8571428571428571,0.775
Student1577,F,0.8666666666666667,enjoy lectur,0.0,0.05
Student1578,F,0.6333333333333333,appreci guest lectur industri profession data scienc cours,1.0,0.9875
Student1579,M,0.06666666666666667,much theori,0.07142857142857142,0.0625
Student1580,F,0.3333333333333333,would like resourc self studi data scienc,0.5714285714285714,0.6
Student1581,M,0.13333333333333333,poor cours overal much meat introduct subject could given one hour lesson,0.6428571428571429,0.6
Student1582,F,0.06666666666666667,find practic exercis data scienc help,0.21428571428571427,0.2625
Student1583,M,0.5333333333333333,poor cours overal much meat introduct subject could given one hour lesson,0.7142857142857143,0.7
Student1584,F,0.7666666666666667,find practic exercis data scienc help,1.0,0.95
Student1585,M,0.26666666666666666,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.14285714285714285,0.25
Student1586,F,0.16666666666666666,wish interact session data scienc cours,0.07142857142857142,0.1125
Student1587,F,0.5666666666666667,data scienc lab session provid valuabl hand experi,0.5,0.475
Student1588,M,0.9333333333333333,great cours,0.9285714285714286,0.85
Student1589,F,0.16666666666666666,enjoy lectur,0.42857142857142855,0.425
Student1590,M,0.16666666666666666,poor cours overal much meat introduct subject could given one hour lesson,0.5714285714285714,0.5625
Student1591,M,0.7,find data scienc cours materi engag relev,0.14285714285714285,0.2375
Student1592,F,0.3,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.0,0.075
Student1593,F,0.3333333333333333,data scienc cours content comprehens well structur,0.8571428571428571,0.8
Student1594,M,0.43333333333333335,enjoy learn data scienc applic,0.5714285714285714,0.6
Student1595,F,0.36666666666666664,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.9285714285714286,0.9125
Student1596,M,0.8,instructor explan data scienc lectur clear easi understand,0.2857142857142857,0.25
Student1597,F,0.6333333333333333,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.2857142857142857,0.3
Student1598,F,0.5666666666666667,interest topic,0.14285714285714285,0.1375
Student1599,M,0.7666666666666667,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.8571428571428571,0.7875
Student1600,M,0.7,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.5,0.5625
Student1601,F,1.0,find practic exercis data scienc help,0.5,0.5125
Student1602,F,0.4666666666666667,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.0,0.1125
Student1603,F,1.0,much theori,1.0,0.9375
Student1604,F,0.3,would like resourc self studi data scienc,0.21428571428571427,0.2625
Student1605,M,0.0,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.35714285714285715,0.3375
Student1606,M,0.4666666666666667,great cours,0.5714285714285714,0.55
Student1607,F,0.7,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.07142857142857142,0.125
Student1608,M,0.03333333333333333,interest topic,0.42857142857142855,0.5
Student1609,F,0.6333333333333333,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.6428571428571429,0.625
Student1610,F,0.03333333333333333,appreci guest lectur industri profession data scienc cours,0.0,0.0625
Student1611,F,0.1,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.6428571428571429,0.6625
Student1612,M,0.7333333333333333,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.21428571428571427,0.25
Student1613,M,0.7666666666666667,much theori,0.6428571428571429,0.575
Student1614,M,0.43333333333333335,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.7142857142857143,0.725
Student1615,M,0.6,data scienc lab session provid valuabl hand experi,1.0,0.9125
Student1616,F,0.43333333333333335,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,1.0,0.95
Student1617,F,0.4,poor cours overal much meat introduct subject could given one hour lesson,1.0,0.9375
Student1618,M,0.0,enjoy learn data scienc applic,0.7857142857142857,0.7875
Student1619,F,0.3,much theori,0.42857142857142855,0.4875
Student1620,M,1.0,data scienc lab session provid valuabl hand experi,0.14285714285714285,0.15
Student1621,M,0.43333333333333335,wish interact session data scienc cours,0.14285714285714285,0.2125
Student1622,M,0.5333333333333333,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,1.0,0.925
Student1623,M,0.8333333333333334,poor cours overal much meat introduct subject could given one hour lesson,0.21428571428571427,0.25
Student1624,F,0.5,wish interact session data scienc cours,0.5,0.4625
Student1625,F,0.4666666666666667,great cours,0.9285714285714286,0.8375
Student1626,F,0.3333333333333333,data scienc cours content comprehens well structur,0.14285714285714285,0.2
Student1627,M,0.7333333333333333,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.5,0.5
Student1628,M,1.0,great cours,0.6428571428571429,0.575
Student1629,F,0.36666666666666664,instructor explan data scienc lectur clear easi understand,0.5714285714285714,0.6125
Student1630,F,0.0,data scienc cours content comprehens well structur,0.7857142857142857,0.775
Student1631,M,0.06666666666666667,much theori,0.5,0.4875
Student1632,F,0.3333333333333333,need practic session,1.0,0.95
Student1633,M,0.6666666666666666,appreci guest lectur industri profession data scienc cours,0.5,0.4625
Student1634,M,0.3333333333333333,enjoy lectur,0.5714285714285714,0.6125
Student1635,F,0.13333333333333333,appreci guest lectur industri profession data scienc cours,0.21428571428571427,0.2375
Student1636,F,0.4666666666666667,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.7857142857142857,0.7125
Student1637,M,0.8666666666666667,would like resourc self studi data scienc,0.14285714285714285,0.15
Student1638,F,1.0,instructor explan data scienc lectur clear easi understand,0.5,0.4375
Student1639,M,0.6333333333333333,data scienc lab session provid valuabl hand experi,0.0,0.125
Student1640,F,0.7666666666666667,instructor explan data scienc lectur clear easi understand,0.9285714285714286,0.8375
Student1641,M,0.5,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,1.0,0.95
Student1642,M,0.06666666666666667,wish interact session data scienc cours,0.6428571428571429,0.6875
Student1643,M,0.23333333333333334,data scienc assign challeng reward,0.0,0.1
Student1644,F,0.5,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.21428571428571427,0.1875
Student1645,F,0.5,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.6428571428571429,0.6
Student1646,F,0.7,find practic exercis data scienc help,0.14285714285714285,0.2375
Student1647,F,0.1,data scienc assign challeng reward,0.6428571428571429,0.6375
Student1648,F,0.8333333333333334,need practic session,0.07142857142857142,0.125
Student1649,F,0.8666666666666667,enjoy lectur,0.5714285714285714,0.5375
Student1650,M,0.4666666666666667,find practic exercis data scienc help,0.7857142857142857,0.8125
Student1651,M,0.6,data scienc assign challeng reward,0.7857142857142857,0.7125
Student1652,F,0.8333333333333334,instructor explan data scienc lectur clear easi understand,0.7857142857142857,0.75
Student1653,F,0.4666666666666667,data scienc lab session provid valuabl hand experi,0.2857142857142857,0.2875
Student1654,M,0.4,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.14285714285714285,0.175
Student1655,F,0.9,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.5714285714285714,0.5125
Student1656,F,0.3,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.5,0.5375
Student1657,F,0.03333333333333333,wish interact session data scienc cours,0.21428571428571427,0.2
Student1658,M,0.16666666666666666,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.6428571428571429,0.6
Student1659,F,1.0,need practic session,0.2857142857142857,0.3375
Student1660,M,0.5333333333333333,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.7142857142857143,0.7
Student1661,F,0.8333333333333334,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.7857142857142857,0.725
Student1662,M,0.23333333333333334,much theori,0.2857142857142857,0.3375
Student1663,F,0.5,find practic exercis data scienc help,0.5,0.5625
Student1664,F,0.9333333333333333,poor cours overal much meat introduct subject could given one hour lesson,0.42857142857142855,0.4375
Student1665,M,0.6666666666666666,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.14285714285714285,0.2125
Student1666,M,0.4,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.35714285714285715,0.35
Student1667,M,0.7333333333333333,need practic session,0.35714285714285715,0.3625
Student1668,F,0.9,need practic session,0.07142857142857142,0.1
Student1669,F,0.36666666666666664,appreci guest lectur industri profession data scienc cours,1.0,0.95
Student1670,M,0.5,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.8571428571428571,0.7875
Student1671,M,0.2,poor cours overal much meat introduct subject could given one hour lesson,0.0,0.05
Student1672,F,0.8666666666666667,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.42857142857142855,0.475
Student1673,M,0.3,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.14285714285714285,0.2125
Student1674,M,0.16666666666666666,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.2857142857142857,0.2625
Student1675,F,0.13333333333333333,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.5,0.5125
Student1676,M,0.5666666666666667,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.2857142857142857,0.2625
Student1677,F,0.5,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.7142857142857143,0.7375
Student1678,M,1.0,great cours,0.2857142857142857,0.275
Student1679,M,0.06666666666666667,find data scienc cours materi engag relev,0.2857142857142857,0.25
Student1680,M,1.0,would like resourc self studi data scienc,0.7142857142857143,0.6375
Student1681,M,0.06666666666666667,much theori,0.42857142857142855,0.4
Student1682,F,0.13333333333333333,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.07142857142857142,0.1125
Student1683,M,0.03333333333333333,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.9285714285714286,0.875
Student1684,M,0.8666666666666667,enjoy learn data scienc applic,0.0,0.075
Student1685,M,0.0,poor cours overal much meat introduct subject could given one hour lesson,0.7142857142857143,0.675
Student1686,M,0.1,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.21428571428571427,0.2375
Student1687,M,0.3,wish interact session data scienc cours,0.2857142857142857,0.375
Student1688,F,0.4,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.42857142857142855,0.4625
Student1689,F,0.06666666666666667,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.0,0.0
Student1690,F,0.3333333333333333,find data scienc cours materi engag relev,0.5714285714285714,0.6
Student1691,M,0.06666666666666667,need practic session,0.7142857142857143,0.65
Student1692,F,0.9,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.7857142857142857,0.8125
Student1693,M,0.3,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.7857142857142857,0.75
Student1694,F,0.8666666666666667,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.6428571428571429,0.6
Student1695,F,0.7,much theori,0.21428571428571427,0.2
Student1696,M,0.9,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.35714285714285715,0.375
Student1697,F,0.26666666666666666,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.7142857142857143,0.7375
Student1698,M,0.8333333333333334,data scienc lab session provid valuabl hand experi,0.0,0.0875
Student1699,F,0.9333333333333333,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.5714285714285714,0.5375
Student1700,M,0.3,instructor explan data scienc lectur clear easi understand,0.21428571428571427,0.275
Student1701,M,0.8666666666666667,wish interact session data scienc cours,0.2857142857142857,0.325
Student1702,M,1.0,enjoy learn data scienc applic,1.0,0.875
Student1703,M,0.4,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.5,0.4875
Student1704,M,0.9666666666666667,interest topic,0.35714285714285715,0.4
Student1705,M,0.5666666666666667,data scienc lab session provid valuabl hand experi,1.0,0.9375
Student1706,F,0.6666666666666666,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.6428571428571429,0.6625
Student1707,M,0.5666666666666667,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.7857142857142857,0.8125
Student1708,F,0.7,enjoy lectur,0.9285714285714286,0.8875
Student1709,F,0.5333333333333333,enjoy learn data scienc applic,0.14285714285714285,0.1375
Student1710,M,0.5333333333333333,enjoy learn data scienc applic,0.6428571428571429,0.5625
Student1711,M,0.8,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.5,0.5375
Student1712,F,0.8333333333333334,great cours,0.35714285714285715,0.3625
Student1713,F,0.13333333333333333,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.7857142857142857,0.7
Student1714,M,0.26666666666666666,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.07142857142857142,0.1875
Student1715,M,0.36666666666666664,much theori,0.2857142857142857,0.2875
Student1716,F,0.36666666666666664,find data scienc cours materi engag relev,0.14285714285714285,0.2375
Student1717,F,0.7666666666666667,interest topic,0.21428571428571427,0.25
Student1718,F,0.8,much theori,0.5714285714285714,0.6
Student1719,M,0.8,data scienc cours content comprehens well structur,0.14285714285714285,0.2125
Student1720,M,0.7666666666666667,poor cours overal much meat introduct subject could given one hour lesson,0.2857142857142857,0.3125
Student1721,F,0.6,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.9285714285714286,0.85
Student1722,F,0.2,appreci guest lectur industri profession data scienc cours,0.5,0.55
Student1723,M,0.6333333333333333,data scienc cours content comprehens well structur,0.8571428571428571,0.8
Student1724,F,0.7666666666666667,would like resourc self studi data scienc,0.5714285714285714,0.625
Student1725,M,0.7333333333333333,interest topic,0.42857142857142855,0.5
Student1726,M,0.36666666666666664,data scienc cours content comprehens well structur,0.7142857142857143,0.6625
Student1727,M,0.26666666666666666,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.21428571428571427,0.225
Student1728,F,0.23333333333333334,poor cours overal much meat introduct subject could given one hour lesson,0.5714285714285714,0.5875
Student1729,M,0.9666666666666667,find practic exercis data scienc help,1.0,0.9125
Student1730,M,0.6,data scienc cours content comprehens well structur,0.7857142857142857,0.8125
Student1731,M,0.6666666666666666,instructor explan data scienc lectur clear easi understand,0.07142857142857142,0.0875
Student1732,F,0.06666666666666667,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.7857142857142857,0.7
Student1733,F,0.3333333333333333,interest topic,0.07142857142857142,0.175
Student1734,M,0.36666666666666664,much theori,0.21428571428571427,0.1875
Student1735,M,0.8,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.07142857142857142,0.1125
Student1736,F,0.5333333333333333,data scienc assign challeng reward,0.14285714285714285,0.1625
Student1737,M,0.2,wish interact session data scienc cours,1.0,0.9875
Student1738,F,0.8,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.2857142857142857,0.35
Student1739,F,0.06666666666666667,great cours,0.14285714285714285,0.225
Student1740,F,0.2,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.0,0.125
Student1741,F,0.2,data scienc lab session provid valuabl hand experi,0.7142857142857143,0.675
Student1742,M,0.8666666666666667,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.14285714285714285,0.175
Student1743,F,0.43333333333333335,appreci guest lectur industri profession data scienc cours,0.8571428571428571,0.8125
Student1744,M,0.03333333333333333,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.35714285714285715,0.35
Student1745,M,0.5,would like resourc self studi data scienc,0.14285714285714285,0.1875
Student1746,F,0.6666666666666666,enjoy lectur,0.5714285714285714,0.5875
Student1747,F,0.3,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.14285714285714285,0.175
Student1748,F,0.43333333333333335,data scienc lab session provid valuabl hand experi,0.7142857142857143,0.7125
Student1749,F,0.9333333333333333,poor cours overal much meat introduct subject could given one hour lesson,0.14285714285714285,0.2125
Student1750,F,0.2,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,1.0,0.9
Student1751,M,0.03333333333333333,much theori,0.14285714285714285,0.1875
Student1752,F,0.8333333333333334,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.2857142857142857,0.25
Student1753,F,0.3,data scienc lab session provid valuabl hand experi,0.42857142857142855,0.425
Student1754,M,0.03333333333333333,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.2857142857142857,0.325
Student1755,F,0.8666666666666667,appreci guest lectur industri profession data scienc cours,0.5714285714285714,0.55
Student1756,M,0.4,much theori,0.35714285714285715,0.3375
Student1757,F,0.7,find data scienc cours materi engag relev,0.0,0.0125
Student1758,M,0.03333333333333333,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.5714285714285714,0.5125
Student1759,M,0.3,poor cours overal much meat introduct subject could given one hour lesson,0.9285714285714286,0.9125
Student1760,F,0.43333333333333335,data scienc cours content comprehens well structur,0.14285714285714285,0.1375
Student1761,F,0.5333333333333333,great cours,0.5,0.5125
Student1762,M,0.6,data scienc assign challeng reward,0.9285714285714286,0.9125
Student1763,F,0.36666666666666664,poor cours overal much meat introduct subject could given one hour lesson,0.7857142857142857,0.7125
Student1764,M,0.5333333333333333,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,1.0,0.95
Student1765,M,0.16666666666666666,enjoy lectur,0.14285714285714285,0.125
Student1766,M,0.1,would like resourc self studi data scienc,0.5,0.5
Student1767,M,0.03333333333333333,need practic session,0.21428571428571427,0.3125
Student1768,M,0.9333333333333333,instructor explan data scienc lectur clear easi understand,0.0,0.0125
Student1769,F,0.4666666666666667,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.7142857142857143,0.7375
Student1770,M,0.9,enjoy learn data scienc applic,0.9285714285714286,0.8125
Student1771,F,0.7333333333333333,find data scienc cours materi engag relev,0.35714285714285715,0.3625
Student1772,F,0.7333333333333333,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.42857142857142855,0.4375
Student1773,M,0.7666666666666667,data scienc assign challeng reward,0.5,0.5625
Student1774,F,0.5,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.35714285714285715,0.325
Student1775,M,0.36666666666666664,would like resourc self studi data scienc,0.9285714285714286,0.85
Student1776,F,0.9,enjoy learn data scienc applic,0.0,0.025
Student1777,F,0.2,instructor explan data scienc lectur clear easi understand,0.2857142857142857,0.25
Student1778,M,0.4,instructor explan data scienc lectur clear easi understand,0.5714285714285714,0.5
Student1779,M,0.0,find practic exercis data scienc help,0.14285714285714285,0.15
Student1780,F,0.6,use like enjoy journey learn five week instructor clear taught interestingli thank look poi cheer profession,0.2857142857142857,0.2625
Student1781,F,0.4,data scienc lab session provid valuabl hand experi,0.35714285714285715,0.325
Student1782,F,0.0,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.2857142857142857,0.3625
Student1783,M,0.03333333333333333,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.21428571428571427,0.2375
Student1784,M,0.0,cours consist someon would sign entir certif cours suitabl recruit tool certif program watch video absolut wast time,0.07142857142857142,0.1125
Student1785,F,0.36666666666666664,data scienc assign challeng reward,0.2857142857142857,0.325
Student1786,M,0.8,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.6428571428571429,0.6125
Student1787,M,0.7333333333333333,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.0,0.025
Student1788,F,0.8,find practic exercis data scienc help,0.0,0.1125
Student1789,M,1.0,much theori,0.5,0.5
Student1790,F,0.7666666666666667,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.8571428571428571,0.775
Student1791,F,0.3,enjoy lectur,0.21428571428571427,0.275
Student1792,M,0.03333333333333333,wish interact session data scienc cours,0.0,0.0625
Student1793,M,0.0,would like resourc self studi data scienc,0.07142857142857142,0.1375
Student1794,F,0.13333333333333333,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.2857142857142857,0.275
Student1795,F,0.7333333333333333,find data scienc cours materi engag relev,0.42857142857142855,0.5
Student1796,M,0.03333333333333333,data scienc lab session provid valuabl hand experi,0.8571428571428571,0.825
Student1797,F,0.1,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.7857142857142857,0.7875
Student1798,F,0.7333333333333333,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.2857142857142857,0.3375
Student1799,M,0.9333333333333333,appreci guest lectur industri profession data scienc cours,0.7142857142857143,0.75
Student1800,M,0.43333333333333335,instructor explan data scienc lectur clear easi understand,0.6428571428571429,0.575
Student1801,F,0.26666666666666666,data scienc assign challeng reward,1.0,0.9875
Student1802,F,0.16666666666666666,appreci guest lectur industri profession data scienc cours,0.35714285714285715,0.425
Student1803,F,0.7333333333333333,find practic exercis data scienc help,0.42857142857142855,0.3875
Student1804,F,0.7666666666666667,need practic session,0.14285714285714285,0.2
Student1805,F,0.36666666666666664,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.7142857142857143,0.7375
Student1806,M,0.36666666666666664,would like resourc self studi data scienc,0.6428571428571429,0.6
Student1807,F,0.7666666666666667,good fundament knowledg data scienc data scientist also inspir young peopl like get readi step world data scienc,0.2857142857142857,0.35
Student1808,F,0.9333333333333333,find practic exercis data scienc help,0.5,0.5
Student1809,F,0.26666666666666666,interest topic,0.8571428571428571,0.85
Student1810,F,0.9,instructor explan data scienc lectur clear easi understand,0.7142857142857143,0.75
Student1811,M,0.9666666666666667,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.35714285714285715,0.3375
Student1812,F,0.4666666666666667,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.07142857142857142,0.125
Student1813,F,0.9666666666666667,instructor explan data scienc lectur clear easi understand,0.5714285714285714,0.5625
Student1814,F,0.3,find practic exercis data scienc help,0.07142857142857142,0.15
Student1815,F,0.03333333333333333,find practic exercis data scienc help,0.35714285714285715,0.3875
Student1816,M,0.9333333333333333,enjoy lectur,0.7142857142857143,0.65
Student1817,M,1.0,enjoy learn data scienc applic,0.07142857142857142,0.0625
Student1818,F,1.0,data scienc lab session provid valuabl hand experi,0.6428571428571429,0.575
Student1819,M,0.7333333333333333,data scienc lab session provid valuabl hand experi,0.42857142857142855,0.5
Student1820,F,0.5666666666666667,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.0,0.1125
Student1821,M,0.2,need practic session,0.21428571428571427,0.2
Student1822,M,0.8666666666666667,data scienc lab session provid valuabl hand experi,0.7857142857142857,0.6875
Student1823,M,0.26666666666666666,data scienc cours content comprehens well structur,0.5,0.475
Student1824,M,0.6333333333333333,data scienc cours content comprehens well structur,0.5714285714285714,0.5625
Student1825,F,0.9,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.6428571428571429,0.6
Student1826,M,0.6666666666666666,terrif introduct data scienc cours never expect extrem excit qualiti content speaker honest attempt make cours interest,0.14285714285714285,0.1625
Student1827,M,0.6666666666666666,wish interact session data scienc cours,0.5714285714285714,0.625
Student1828,M,0.9,nice cours piec nice inform taught profession content relat practic applic concept increas interest proceed,0.7857142857142857,0.7875
Student1829,M,0.5666666666666667,wish interact session data scienc cours,0.9285714285714286,0.825
Student1830,F,0.9333333333333333,poor cours overal much meat introduct subject could given one hour lesson,0.5,0.4375
Student1831,F,0.06666666666666667,data scienc assign challeng reward,0.21428571428571427,0.2625
Student1832,F,0.4,data scienc assign challeng reward,0.0,0.05
Student1833,F,0.3,great cours,0.6428571428571429,0.6125
Student1834,F,0.5333333333333333,poor cours overal much meat introduct subject could given one hour lesson,0.2857142857142857,0.2625
Student1835,M,0.06666666666666667,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.7142857142857143,0.6875
Student1836,F,0.6666666666666666,data scienc assign challeng reward,0.42857142857142855,0.425
Student1837,M,0.26666666666666666,find practic exercis data scienc help,0.2857142857142857,0.3
Student1838,M,0.5333333333333333,instructor explan data scienc lectur clear easi understand,0.7142857142857143,0.6875
Student1839,M,0.5,enjoy learn data scienc applic,0.2857142857142857,0.2625
Student1840,F,0.16666666666666666,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.2857142857142857,0.3
Student1841,M,0.9,data scienc cours content comprehens well structur,0.14285714285714285,0.25
Student1842,M,0.5666666666666667,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.35714285714285715,0.3125
Student1843,M,0.9,wish interact session data scienc cours,0.7142857142857143,0.7125
Student1844,M,0.16666666666666666,enjoy learn data scienc applic,0.21428571428571427,0.1875
Student1845,F,0.8333333333333334,enjoy lectur,0.6428571428571429,0.6375
Student1846,M,0.16666666666666666,enjoy learn data scienc applic,0.07142857142857142,0.125
Student1847,M,0.5333333333333333,interest topic,0.21428571428571427,0.275
Student1848,F,0.6666666666666666,throughli enjoy cours fact everyth explain thoroughli alway enjoy dr white person experi data scienc well data scientist point view,0.35714285714285715,0.3625
Student1849,F,0.3,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.8571428571428571,0.875
Student1850,F,0.03333333333333333,poor cours overal much meat introduct subject could given one hour lesson,0.35714285714285715,0.375
Student1851,M,0.0,like cours much way organis collect differ data scientist opinion topic make valuabl one start road data scienc,0.9285714285714286,0.85
Student1852,M,0.3333333333333333,find data scienc cours materi engag relev,0.7142857142857143,0.7375
Student1853,M,0.8,data scienc assign challeng reward,0.5714285714285714,0.6125
Student1854,F,0.16666666666666666,learn experi beginn d instructor cours simplifi content made could easili understand tool materi help start,0.5,0.4375
Student1855,F,0.0,enjoy learn data scienc applic,0.2857142857142857,0.375
Student1856,M,0.5,enjoy lectur,0.6428571428571429,0.6375
Student1857,F,0.8333333333333334,data scienc assign challeng reward,0.14285714285714285,0.1375
